"row_id","path","date","views","pathTail","story_id","headline","teaser","neutral","happy","sad","fear","anger","disgust","surprise","valence","primary_emotion"
"88","/new-york/story/maspeth-middle-village-ridgewood/middle-village/police-chase-yet-another-coyote-this-time-middle-village","2015-04-13","138","police-chase-yet-another-coyote-this-time-middle-village","610202","Police Chase Yet Another Coyote, This Time in Middle Village","<p>A coyote was spotted in Queens, police said.</p>","0.00","0.05","0.00","0.00","0.00","0.00","0.00","-1","1"
"89","/new-york/story/midtown-theater-district/midtown/18-subway-lines-slated-for-service-disruptions-this-weekend","2015-04-13","774","18-subway-lines-slated-for-service-disruptions-this-weekend","613511","18 Subway Lines Slated For Service Disruptions This Weekend","<p>1, 2, 3, 4, 5, 6, A, C, D, E, F, M, J, L, N, Q, R and Rockaway shuttle lines are scheduled for changes.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"90","/new-york/story/midtown-theater-district/midtown/50-bars-be-transformed-into-classrooms-for-one-night","2015-04-13","117","50-bars-be-transformed-into-classrooms-for-one-night","612396","50 Bars to Be Transformed Into Classrooms For One Night ","<p>All talks are free and some bars will offer discounts on&nbsp;drinks for the occasion, organizers said.&nbsp;</p>","0.00","0.20","0.20","0.09","0.05","0.00","0.05","-1","7"
"92","/new-york/story/murray-hill-gramercy-midtown-east/union-square/union-square-spice-restaurant-shut-down-for-roach-infestation","2015-04-13","1438","union-square-spice-restaurant-shut-down-for-roach-infestation","613024","Union Square Spice Restaurant Shut Down for Roach Infestation","<p>Spice on East 13th Street near University Place was shut down during a May 4 inspection.</p>","0.00","0.15","0.11","0.00","0.03","0.00","0.00","-1","1"
"93","/new-york/story/new-dorp-south-beach/bulls-heads/charges-dropped-against-former-hs-coach-accused-of-rape-da-says","2015-04-13","158","charges-dropped-against-former-hs-coach-accused-of-rape-da-says","613182","Charges Dropped Against Former HS Coach Accused of Rape, DA Says","<p>The charges against Megan Mahoney were dropped on Thursday.</p>","0.00","0.00","0.00","0.00","0.15","0.00","0.00","-1","7"
"94","/new-york/story/new-york-city/best-summer-hikes-for-new-yorkers-without-car","2015-04-13","161","best-summer-hikes-for-new-yorkers-without-car","530927","Best Summer Hikes for New Yorkers Without a Car","<p>Hiking with a dog, for a workout or to propose is easy for New Yorkers, even without a car.</p>","0.00","0.08","0.00","0.00","0.00","0.05","0.00","1","1"
"97","/new-york/story/park-slope-windsor-terrace-gowanus/park-slope/customers-car-stolen-from-outside-auto-repair-shop-police-say","2015-04-13","113","customers-car-stolen-from-outside-auto-repair-shop-police-say","613073","Customer's Car Stolen From Fourth Ave. Auto Repair Shop, Police Say","<p>A man left his Dodge to be repaired and it was gone when returned, according to a police report.</p>","0.00","0.05","0.06","0.04","0.05","0.13","0.05","-1","5"
"98","/new-york/story/park-slope-windsor-terrace-gowanus/park-slope/pollen-tsunami-blame-for-devastating-new-yorkers-sinuses-experts-say","2015-04-13","669","pollen-tsunami-blame-for-devastating-new-yorkers-sinuses-experts-say","612504","'Pollen Tsunami' to Blame for Devastating New Yorkers' Sinuses, Experts Say","<p>The cold and wet winter is to blame for the spring&#39;s allergy onslaught.</p>","0.00","0.00","0.04","0.08","0.04","0.05","0.00","-1","7"
"100","/new-york/story/queens-village-hollis-st-albans/queens-village/relatives-of-man-accused-police-killing-reach-out-officers-family","2015-04-13","362","relatives-of-man-accused-police-killing-reach-out-officers-family","612551","Relatives of Man Accused in Police Killing Reach Out to Officer's Family","<p>Kory Blackwell, former NFL player,&nbsp;says&nbsp;his family has struggled to help&nbsp;Demetrius lead a better life.</p>","0.00","0.03","0.04","0.00","0.59","0.00","0.00","-1","4"
"101","/new-york/features/apartmentality/15-predictions-for-nycs-housing-market-2015","2015-04-21","127","15-predictions-for-nycs-housing-market-2015","577993","15 Predictions for NYC's Housing Market in 2015","<p>Expect a shift in the strategies of developers in 2015, including a focus on all things smaller.</p>","0.00","0.20","0.20","0.00","0.00","0.00","0.00","0","7"
"102","/new-york/features/apartmentality/how-mortgage-rate-hikes-could-help-or-hurt-your-chances-of-buying","2015-04-21","262","how-mortgage-rate-hikes-could-help-or-hurt-your-chances-of-buying","602909","How Mortgage Rate Hikes Could Help or Hurt Your Chances of Buying ","<p>Rate hikes affect purchasing power but also might change the dynamics of the NYC market.</p>","0.00","0.09","0.75","0.09","0.10","0.03","0.10","-1","2"
"103","/new-york/features/apartmentality/want-rent-manhattan-studio-youll-need-earn-107k","2015-04-21","1065","want-rent-manhattan-studio-youll-need-earn-107k","605343","Want to Rent a Manhattan Studio? You'll Need to Earn $107K ","<p>The average Manhattan studio costs $2,691 a month, according to a recent real estate report.</p>","0.00","0.04","0.15","0.06","0.00","0.34","0.00","-1","5"
"104","/new-york/features/get-out-do-this/4-things-do-this-week-new-york-citys-neighborhoods","2015-04-21","960","4-things-do-this-week-new-york-citys-neighborhoods","641978","14 Things To Do This Week in New York City's Neighborhoods","<p>Open air jazz, open air movies, open air exercise, open air everything.</p>","0.00","0.23","0.04","0.04","0.15","0.05","0.00","1","1"
"105","/new-york/features/get-out-do-this/6-things-do-your-brooklyn-neighborhood-this-weekend","2015-04-21","432","6-things-do-your-brooklyn-neighborhood-this-weekend","605525","6 Things to Do in Your Brooklyn Neighborhood This Weekend","<p>From an Indian classical music concert to a Bed-Stuy jazz fest, DNAinfo has you covered this weekend.</p>","0.00","0.15","0.04","0.04","0.15","0.04","0.00","-1","7"
"106","/new-york/features/get-out-do-this/6-things-for-you-do-new-york-citys-neighborhoods-this-weekend","2015-04-21","412","6-things-for-you-do-new-york-citys-neighborhoods-this-weekend","625291","6 Things for You to Do in New York City's Neighborhoods This Weekend","<p>Summer&#39;s here! Catch the Mermaid Parade, Make Music New York and Pride Week.</p>","0.00","0.23","0.04","0.04","0.04","0.05","0.01","-1","1"
"107","/new-york/features/on-inside/armed-robbery-crew-has-struck-20-times-bronx-westchester-sources","2015-04-21","127","armed-robbery-crew-has-struck-20-times-bronx-westchester-sources","601158","Armed Robbery Crew Has Struck 20 Times in The Bronx, Westchester: Sources","<p>A crew of up to four gunmen has robbed and beaten workers at gas stations and convenience stores.</p>","0.00","0.03","0.00","0.00","0.06","0.00","0.03","-1","4"
"108","/new-york/features/on-inside/ron-darling-wine-flows-for-charity-at-citi-field","2015-04-21","379","ron-darling-wine-flows-for-charity-at-citi-field","605907","Ron Darling Wine Flows For Charity at Citi Field ","<p>The Mets legend worked with the owner of McFadden&#39;s to start a wine label to help kids with diabetes.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"109","/new-york/features/open-house-insider/open-house-agenda-3-apartments-see-this-weekend","2015-04-21","495","open-house-agenda-3-apartments-see-this-weekend","580669","Open House Agenda: 3 Apartments to See This Weekend","<p>Newly listed two-bedroom apartments for less than $1 million.</p>","0.00","0.00","0.09","0.03","0.00","0.00","0.00","-1","7"
"111","/new-york/features/openings-closings/babas-pierogies-brings-mac-cheese-filled-dumplings-gowanus","2015-04-21","773","babas-pierogies-brings-mac-cheese-filled-dumplings-gowanus","602744","Baba's Pierogies Brings Mac and Cheese-Filled Dumplings to Gowanus","<p>Baba&#39;s Pierogies opens April 25 near Third Avenue and Carroll Street.</p>","0.00","0.15","0.00","0.00","0.00","0.00","0.00","1","1"
"112","/new-york/features/openings-closings/han-dynasty-days-from-opening-on-upper-west-side","2015-04-21","145","han-dynasty-days-from-opening-on-upper-west-side","605472","Han Dynasty Days From Opening on Upper West Side","<p>The Sichuan-style&nbsp;eatery is opening in the space formerly occupied by Bocca di Bacco on West 85th St.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"113","/new-york/features/openings-closings/richmond-hills-first-starbucks-quietly-opens-on-metropolitan-avenue","2015-04-21","430","richmond-hills-first-starbucks-quietly-opens-on-metropolitan-avenue","605625","Richmond Hill's First Starbucks Quietly Opens on Metropolitan Avenue","<p>The neighborhood&#39;s first Starbucks is located at 132-40 Metropolitan Ave., near Jamaica Hospital.</p>","0.00","0.15","0.00","0.00","0.00","0.00","0.00","1","1"
"114","/new-york/features/openings-closings/trattoria-lincontro-chef-opening-italian-eatery-hunters-point","2015-04-21","107","trattoria-lincontro-chef-opening-italian-eatery-hunters-point","605317","Trattoria L'incontro Chef Opening Italian Eatery in Hunters Point","<p>Acclaimed chef Rocco Sacramone and Tommy Demaras, who owns Cavo, will open Maiella next month.</p>","0.00","0.00","0.02","0.00","0.00","0.00","0.00","-1","7"
"115","/new-york/features/principal-of-week/south-bronx-principal-helps-provide-school-with-steady-leadership-presence","2015-04-21","393","south-bronx-principal-helps-provide-school-with-steady-leadership-presence","605326","South Bronx Principal Helps Provide School with Steady Leadership Presence","<p>Catherine Jackvony has been principal at the Bronx Academy of Promise since March 2011.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
"116","/new-york/features/season/which-farm-share-should-you-join-crown-heights-this-summer","2015-04-21","203","which-farm-share-should-you-join-crown-heights-this-summer","606287","Which Farm Share Should You Join in Crown Heights This Summer?","<p>The area has six&nbsp;CSA options for those looking to share a local farmer&#39;s crop this season.</p>","0.00","0.09","0.10","0.11","0.09","0.00","0.00","-1","3"
"117","/new-york/features/shop-city/five-rain-shoes-every-new-york-woman-should-own","2015-04-21","109","five-rain-shoes-every-new-york-woman-should-own","392135","The Five Rain Shoes Every New York Woman Should Own","<p>The five pairs of shoes women in New York need when it rains.</p>
","0.00","0.00","0.07","0.00","0.00","0.05","0.00","-1","7"
"118","/new-york/features/this-is-new-york/4-romantic-gestures-better-than-locking-lock-brooklyn-bridge","2015-04-21","118","4-romantic-gestures-better-than-locking-lock-brooklyn-bridge","604931","4 Gestures More Romantic Than a Lock on the Brooklyn Bridge","<p>Declare your love without irritating the Department of Transportation.</p>","0.00","0.75","0.00","0.00","0.08","0.00","0.00","1","1"
"119","/new-york/features/this-is-new-york/check-out-this-sign-inspired-by-mayors-subway-ride-this-morning","2015-04-21","159","check-out-this-sign-inspired-by-mayors-subway-ride-this-morning","605511","Check Out This Sign Inspired By The Mayor's Subway Ride This Morning","<p>Twitter user @darth was inspired to create a new sign to add to the MTA&#39;s courtesy campaign.</p>","0.00","0.00","0.10","0.10","0.10","0.05","0.10","-1","7"
"120","/new-york/features/this-is-new-york/new-yorkers-ask-on-twitter-whats-deal-with-edible-arrangements","2015-04-21","2017","new-yorkers-ask-on-twitter-whats-deal-with-edible-arrangements","604773","NYers Ask: What's the Deal with Edible Arrangements?","<p>Are New Yorkers&nbsp;really that hungry for fruit kebabs?</p>","0.00","0.00","0.00","0.00","0.00","0.05","0.00","-1","7"
"121","/new-york/features/this-is-new-york/park-slope-laments-closing-of-eagle-provisions","2015-04-21","1806","park-slope-laments-closing-of-eagle-provisions","605892","Park Slope Laments the Closing of Eagle Provisions","<p>After 76 years in business, Park Slope&#39;s beloved Polish market is closing its doors.</p>","0.00","0.38","0.00","0.00","0.00","0.00","0.00","1","1"
"122","/new-york/features/this-is-new-york/video-showtime-dancer-bangs-his-head-during-failed-subway-stunt","2015-04-21","370","video-showtime-dancer-bangs-his-head-during-failed-subway-stunt","605822","VIDEO: Showtime Dancer Bangs His Head During Failed Subway Stunt","<p>A subway performer violently bangs his head against the subway car ceiling while busting a move.</p>","0.00","0.00","0.06","0.06","0.10","0.00","0.10","-1","7"
"123","/new-york/features/this-is-new-york/when-is-it-ok-leave-your-door-unlocked","2015-04-21","201","when-is-it-ok-leave-your-door-unlocked","605464","QUIZ: When is it OK to Leave Your Door Unlocked?","<p>The city&#39;s police force would rather you didn&#39;t.</p>","0.00","0.13","0.23","0.11","0.11","0.11","0.00","1","2"
"124","/new-york/promotions/nyc-graduates-2014/story/10-tips-on-how-find-your-first-new-york-apartment","2015-04-21","113","10-tips-on-how-find-your-first-new-york-apartment","504050","10 Tips on How to Find Your First New York Apartment","<p>Apartment seekers should come armed with plenty of paperwork, experts said.</p>
","0.00","0.04","0.00","0.00","0.00","0.05","0.00","-1","5"
"125","/new-york/promotions/public-schools-guide/story/ten-things-know-get-your-child-free-pre-k-seat","2015-04-21","113","ten-things-know-get-your-child-free-pre-k-seat","360863","Ten Things To Know To Get Your Child a Free Pre-K Seat","<p>Pre-K applications for the fall of 2013 are due April 5.</p>
","0.00","0.10","0.07","0.03","0.03","0.03","0.02","-1","1"
"126","/new-york/story/astoria-long-island-city/long-island-city/map-see-where-long-island-citys-11-citi-bike-stations-will-go","2015-04-21","1195","map-see-where-long-island-citys-11-citi-bike-stations-will-go","605643","MAP: See Where Long Island City's 11 Citi Bike Stations Will Go","<p>There are 11 stations planned for the neighborhood, where Citi Bike is set to launch this year.</p>","0.00","0.23","0.05","0.05","0.00","0.00","0.00","1","1"
"127","/new-york/story/bedford-stuyvesant/bed-stuy/affordable-tech-camp-teaches-bed-stuy-kids-about-social-issues","2015-04-21","137","affordable-tech-camp-teaches-bed-stuy-kids-about-social-issues","412437","Affordable Tech Camp Teaches Bed-Stuy Kids About Social Issues","<p>At the DIVAS for Social Justice STEAM Camp, kids make robots and think about their neighborhood.</p>
","0.00","0.00","0.01","0.09","0.01","0.03","0.01","-1","7"
"128","/new-york/story/bedford-stuyvesant/bed-stuy/brooklyn-nonprofit-board-members-stole-cash-evicted-families-ag-says","2015-04-21","294","brooklyn-nonprofit-board-members-stole-cash-evicted-families-ag-says","605834","Brooklyn Nonprofit Board Members Stole Cash and Evicted Families, AG Says","<p>Members allegedly stole thousands of dollars from a charity and attempted illegal property sales.</p>","0.00","0.12","0.00","0.00","0.00","0.68","0.00","-1","5"
"129","/new-york/story/bedford-stuyvesant/bed-stuy/community-remembers-dean-of-preachers-civil-rights-leader-gardner-taylor","2015-04-21","360","community-remembers-dean-of-preachers-civil-rights-leader-gardner-taylor","606258","Community Remembers 'Dean of Preachers,' Civil Rights Leader Gardner Taylor","<p>Rev. Gardner Taylor led Concord Baptist Church for 42 years and was nationally renowned.</p>","0.17","0.00","0.00","0.00","0.00","0.00","0.00","0","0"
